0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:05:50 +0530] "GET /Apple/resource/images/.jpg HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:10:56 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 500 5985
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:11:18 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 500 5987
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:11:39 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4741
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:12:06 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 200 68031
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:12:54 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4571
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:12:54 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:13:46 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4528
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:13:46 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:14:02 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4564
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:14:02 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:14:20 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4565
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:14:20 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:14:43 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4570
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:14:43 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:02 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4565
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:02 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:19 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4565
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:19 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:33 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4565
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:33 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:45 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4565
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:15:45 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:16:07 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4565
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:16:08 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:16:35 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4599
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:16:35 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:17:05 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:17:05 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:17:46 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:17:46 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:00 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4642
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:01 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:18 +0530] "GET /Apple/productinfo?pdid=78 HTTP/1.1" 200 4612
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:18 +0530] "GET /Apple/resource/images/78.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:41 +0530] "GET /Apple/product1?catname=Iphone HTTP/1.1" 200 5411
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:45 +0530] "GET /Apple/productinfo?pdid=74 HTTP/1.1" 200 4616
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:45 +0530] "GET /Apple/resource/images/74.jpg HTTP/1.1" 200 82443
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:53 +0530] "GET /Apple/productinfo?pdid=69 HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:18:53 +0530] "GET /Apple/resource/images/69.jpg HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:19:00 +0530] "GET /Apple/productinfo?pdid=69 HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:19:00 +0530] "GET /Apple/resource/images/69.jpg HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:19:00 +0530] "GET /Apple/resource/images/69.jpg HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:51 +0530] "GET /Apple/productinfo?pdid=69 HTTP/1.1" 200 4615
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:51 +0530] "GET /Apple/resource/images/69.jpg HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:51 +0530] "GET /Apple/resource/images/69.jpg HTTP/1.1" 404 996
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:54 +0530] "GET /Apple/Home HTTP/1.1" 200 12825
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/Home HTTP/1.1" 200 12825
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/resource/images/desktop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/resource/images/laptop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/resource/images/iphone.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/resource/images/ipad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/resource/images/ipod.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:21:58 +0530] "GET /Apple/resource/images/accesories.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/Home HTTP/1.1" 200 12880
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/resource/images/desktop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/resource/images/laptop.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/resource/images/iphone.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/resource/images/ipad.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/resource/images/ipod.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:23:15 +0530] "GET /Apple/resource/images/accesories.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:20 +0530] "GET /Apple/Home HTTP/1.1" 200 13100
0:0:0:0:0:0:0:1 - - [25/Aug/2016:23:24:21 +0530] "GET /Apple/resource/images/desktop.jpg HTTP/1.1" 304 -
